"ID","Purchase","T.last","T.active","Loyalty","Service Failure","Total Profit","CL.spent","FW.spent","CF.spent","HW.spent","EL.spent","FR.spent","TO.spent","BS.spent","TG.spent","Socio.Economic","churn"
"70752","19","26","29.285714285714","1","0","1149","0","70","95","501","276","6","2705","0","126","9","0"
"126294","10","27.142857142857","28.428571428571","0","0","617","0","14","44","207","164","13","1513","0","78","7","0"
"2450","7","26.142857142857","27.285714285714","1","1","600","0","90","118","300","301","0","967","0","235","5","0"
"20638","2","2.5714285714286","27.142857142857","0","0","207","0","25","0","155","51","0","398","0","73","9","0"
"14237","27","30","30.142857142857","0","1","1386","0","174","4","833","298","16","2980","104","138","4","0"
"33410","6","18.142857142857","24.428571428571","1","0","222","0","5","52","184","22","0","433","0","31","4","0"
"193637","9","28.857142857143","30.142857142857","0","0","463","0","0","0","69","0","0","1470","0","0","9","0"
"98186","7","24.857142857143","29.571428571429","1","1","262","0","23","23","156","69","0","554","0","33","7","1"
"41291","15","27.857142857143","28.714285714286","0","0","697","0","90","51","479","85","0","1420","0","251","8","0"
"98377","7","22.428571428571","30","1","1","392","0","30","32","338","30","4","781","0","99","4","0"
"85527","14","29.142857142857","29.571428571429","1","0","805","45","13","11","399","46","106","1250","652","0","6","0"
"47010","1","0","25.142857142857","0","0","28","0","3","0","19","1","0","56","0","20","6","1"
"258838","1","0","24.571428571429","0","0","66","0","0","6","21","27","0","153","0","13","5","1"
"202308","16","28.714285714286","29.285714285714","0","1","355","0","31","62","193","204","12","583","0","53","3","0"
"18547","7","21.571428571429","28.714285714286","0","0","413","0","44","0","181","74","19","970","0","94","9","0"
"102778","1","0","20.571428571429","1","0","63","0","3","6","16","39","0","128","0","15","4","0"
"158525","5","16","23.142857142857","1","0","432","0","5","118","195","109","0","738","0","411","1","0"
"26276","1","0","20.714285714286","1","0","139","0","2","7","94","55","0","250","0","71","2","0"
"171851","5","27.285714285714","29.428571428571","1","0","328","0","29","0","257","0","2","775","0","19","10","0"
"201613","4","10.714285714286","29.142857142857","0","1","320","0","50","57","136","45","0","698","0","94","7","0"
"234862","25","28.857142857143","29","0","0","1269","0","59","0","338","269","0","3269","97","216","10","0"
"159058","9","19.714285714286","22.142857142857","1","0","664","0","71","160","331","110","3","1458","0","0","5","0"
"124989","6","7","21.571428571429","1","0","176","0","0","26","114","48","0","365","0","22","8","1"
"82423","1","0","20.142857142857","0","0","65","0","14","12","8","33","3","122","0","22","10","1"
"259635","4","20.142857142857","28.142857142857","0","1","193","0","16","0","143","61","28","323","0","68","9","1"
"16125","21","29.285714285714","30","0","0","1481","0","6","0","1026","62","14","3652","0","168","6","0"
"198654","7","21.285714285714","24.714285714286","1","0","365","0","14","70","138","527","0","302","0","97","7","0"
"239136","6","24","27.571428571429","1","1","822","0","88","123","462","605","0","1020","0","528","8","1"
"92603","1","0","22.714285714286","1","0","31","0","0","9","4","63","0","15","0","0","8","0"
"43999","3","20.428571428571","25.571428571429","0","0","219","0","0","0","78","0","0","647","0","0","9","1"
"60946","1","0","24.571428571429","0","0","16","0","6","0","10","3","3","28","0","0","5","1"
"231268","8","20.285714285714","29.571428571429","1","1","458","0","51","11","245","40","112","902","0","158","8","1"
"212746","8","21.428571428571","24.571428571429","0","3","726","0","9","37","373","340","30","1473","36","24","3","0"
"161207","5","18.571428571429","22.571428571429","0","0","464","0","27","71","126","225","0","834","77","218","10","1"
"261949","3","18.142857142857","24.571428571429","1","0","302","0","33","14","354","0","24","528","0","22","8","1"
"13571","1","0","25.428571428571","0","0","16","0","3","0","20","2","0","22","0","7","6","1"
"93611","1","0","18.571428571429","0","0","31","0","4","14","21","19","0","38","0","0","7","1"
"108057","1","0","23.714285714286","1","0","22","0","0","2","31","6","0","24","0","7","8","1"
"38673","1","0","22.714285714286","1","0","117","0","4","53","51","44","0","204","0","18","8","1"
"183288","6","20.428571428571","24.142857142857","1","2","341","0","21","27","160","74","3","807","0","17","9","0"
"218064","7","27.428571428571","28.428571428571","0","0","324","0","28","39","44","210","0","678","0","58","4","0"
"93746","4","19.714285714286","20.714285714286","1","0","258","0","23","40","79","148","3","362","75","152","7","1"
"90862","6","16.857142857143","20.142857142857","1","0","110","0","8","24","28","145","0","93","0","68","10","0"
"190908","12","27.285714285714","29","0","1","749","0","24","0","281","4","50","2012","71","0","9","0"
"35928","7","14","29","0","0","393","0","37","62","234","197","10","669","0","57","6","0"
"7419","7","23.857142857143","30","0","0","420","0","56","70","313","198","0","606","0","155","8","0"
"222705","23","22","26.285714285714","0","0","473","5","11","0","543","291","1","452","0","349","7","0"
"192433","12","28","29.571428571429","1","1","464","0","14","128","337","214","0","705","0","122","8","0"
"78828","24","28.857142857143","29","0","1","1121","0","67","130","467","336","33","2436","0","249","9","0"
"41796","1","0","25.142857142857","0","0","120","0","15","0","43","0","0","323","0","29","6","1"
"258171","2","1.8571428571429","23","1","0","84","0","14","8","73","20","0","144","0","13","8","1"
"224700","11","25","29.428571428571","1","1","845","0","8","167","473","497","19","1321","4","310","10","0"
"209592","1","0","20.285714285714","0","0","24","0","3","0","17","11","0","44","0","0","10","1"
"42736","7","14.428571428571","30.142857142857","0","0","241","0","20","44","226","82","0","378","0","19","2","1"
"129205","2","3.8571428571429","29.285714285714","1","0","38","0","0","0","5","14","0","104","0","0","6","1"
"188816","4","26.142857142857","28.714285714286","1","0","335","0","3","0","197","201","13","586","0","117","10","0"
"290","1","0","22.428571428571","0","0","127","0","0","10","87","32","0","265","0","28","8","1"
"202954","1","0","22","0","0","20","0","7","0","18","26","0","10","0","0","6","1"
"64970","2","1.5714285714286","27.285714285714","0","0","89","0","13","0","25","30","16","173","0","42","9","1"
"65297","4","16","29.142857142857","1","0","208","0","14","45","137","25","0","408","0","74","10","0"
"17001","1","0","19.142857142857","0","0","20","0","4","0","24","18","0","16","0","0","10","1"
"236941","1","0","27.142857142857","0","0","30","0","0","0","0","0","0","102","0","0","1","1"
"13781","17","28","29.428571428571","0","0","1291","0","11","0","303","0","30","3926","0","0","10","0"
"250104","3","9.1428571428571","25.571428571429","0","0","111","0","0","0","62","31","0","258","0","15","8","1"
"80692","12","25.285714285714","27.285714285714","1","0","1009","0","22","283","256","220","14","967","1283","130","10","0"
"136505","5","27.857142857143","28.142857142857","1","0","342","0","42","7","289","50","8","699","0","13","10","0"
"66866","1","0","23.428571428571","0","0","56","0","2","8","13","19","0","121","0","34","8","1"
"96884","29","29","30.285714285714","1","0","854","0","78","119","455","465","64","1408","0","167","6","0"
"253808","1","0","19.714285714286","1","0","46","0","4","0","33","0","0","114","0","0","6","0"
"131819","5","4","21.285714285714","0","0","196","0","0","0","99","89","0","341","0","192","7","1"
"40443","16","29","29.285714285714","0","1","1410","20","177","135","838","107","42","2872","312","56","8","0"
"228041","8","26.285714285714","28.857142857143","1","0","525","10","16","27","184","9","3","438","930","27","9","0"
"8544","8","26.285714285714","28.571428571429","1","0","634","0","0","7","300","217","0","1120","262","231","10","0"
"64515","9","26.714285714286","27.428571428571","0","1","556","0","0","0","126","174","0","1473","9","59","9","0"
"57042","1","0","24","0","0","96","0","11","65","61","25","0","78","31","39","3","0"
"111670","3","5","30.142857142857","1","0","117","0","1","0","68","18","0","247","0","92","3","1"
"198346","2","17.428571428571","20.571428571429","0","0","90","0","0","17","18","28","5","134","46","62","6","0"
"225363","28","28.714285714286","29.428571428571","1","2","1467","0","235","250","1223","978","45","1626","21","331","4","0"
"190380","7","20.428571428571","22.714285714286","0","0","299","9","44","0","266","122","6","486","13","0","7","0"
"149966","3","10.428571428571","20.714285714286","1","0","394","0","33","5","227","0","15","1001","0","8","10","0"
"224372","1","0","22.714285714286","1","0","36","0","9","2","36","0","0","70","0","0","8","1"
"183357","8","8","29.714285714286","1","0","394","0","46","67","328","206","8","495","0","156","9","1"
"38353","11","18.714285714286","21.285714285714","1","3","1072","0","21","0","567","85","41","2786","0","0","7","0"
"124581","6","25","28.285714285714","1","0","571","0","87","108","454","77","27","990","0","145","1","0"
"213902","7","23","24.142857142857","0","1","217","0","22","0","94","21","0","535","0","76","7","0"
"203101","1","0","30.285714285714","1","0","64","0","9","4","40","60","10","64","0","9","10","1"
"184701","1","0","20.428571428571","0","0","31","0","0","0","16","11","0","73","0","0","8","1"
"243093","6","27","29.428571428571","1","1","318","0","44","52","196","317","3","319","0","87","8","0"
"194307","3","15.428571428571","28","1","0","85","0","4","0","7","2","0","265","0","10","8","1"
"197143","2","12.714285714286","24.142857142857","0","0","193","0","21","20","241","50","3","235","0","79","8","0"
"20524","4","21","25.285714285714","1","0","172","0","0","0","0","0","0","519","49","0","7","0"
"220392","7","18","24.571428571429","1","1","299","0","28","103","163","164","3","436","0","65","2","0"
"39230","11","29.142857142857","29.428571428571","1","1","358","0","46","20","383","57","2","603","0","66","4","0"
"45185","29","29.857142857143","30.142857142857","0","6","1714","0","378","130","1466","147","0","3300","0","224","5","0"
"67051","4","3.2857142857143","20.285714285714","0","0","137","0","13","0","59","137","16","149","0","87","9","1"
"37766","3","16.571428571429","20.285714285714","1","0","68","0","0","5","16","30","41","77","0","59","6","0"
"140616","3","11.285714285714","23.714285714286","1","1","213","0","5","22","146","20","0","460","0","71","8","0"
"115748","2","21.142857142857","28.142857142857","1","0","71","0","2","28","39","36","0","103","9","9","10","1"
"87773","1","0","24","0","0","20","0","0","9","13","2","0","36","0","5","9","1"
"191814","2","1.2857142857143","28.714285714286","1","0","245","0","0","16","145","70","0","551","0","19","6","1"
"9597","8","25.285714285714","28","0","0","771","0","91","112","461","300","0","1466","0","51","4","0"
"137601","3","9.8571428571429","30.142857142857","1","0","95","0","1","19","83","9","0","167","0","49","8","1"
"123201","7","19.142857142857","29.285714285714","1","1","328","9","0","10","275","0","0","751","0","51","8","0"
"59815","9","28.571428571429","28.714285714286","1","0","1687","0","87","20","1028","334","0","3828","5","348","9","0"
"230473","4","4.5714285714286","28.285714285714","0","0","162","0","13","0","93","10","0","334","64","16","10","1"
"64131","3","17.714285714286","28","0","0","202","0","26","2","83","123","15","374","0","24","10","0"
"205072","6","26","27.571428571429","1","1","921","0","42","51","372","179","11","2297","0","78","10","0"
"128086","2","10","30.142857142857","0","0","181","0","0","0","131","0","0","466","0","0","6","0"
"142572","6","25.714285714286","27.428571428571","0","0","371","0","21","83","182","80","0","781","0","88","2","1"
"99074","2","12.714285714286","19","1","0","81","0","0","0","5","35","0","179","39","4","2","0"
"13820","4","14","29.142857142857","0","0","144","0","9","25","135","8","0","261","0","45","6","1"
"75371","3","11","25.571428571429","0","0","287","0","33","62","222","96","0","396","0","186","9","0"
"216726","2","2.1428571428571","29.714285714286","1","0","84","0","1","50","63","54","0","71","0","32","4","0"
"83751","12","28","28.714285714286","1","0","715","0","23","21","559","273","3","1368","0","85","8","0"
"158798","11","20.285714285714","21.714285714286","0","4","397","0","60","192","235","179","6","455","0","190","10","0"
"71416","1","0","24.142857142857","0","0","32","0","0","0","16","40","0","31","0","22","8","1"
"142194","10","28","29.428571428571","1","1","622","0","49","17","418","21","0","1530","0","0","9","0"
"236746","14","26","29.285714285714","1","3","909","0","217","74","652","86","3","1904","0","5","9","0"
"208716","21","28.142857142857","30.285714285714","1","3","1185","5","95","334","886","209","12","1986","97","262","9","0"
"212185","1","0","27.428571428571","1","0","31","0","0","32","18","24","0","12","0","10","9","1"
"22573","5","15","19.857142857143","0","0","118","0","7","7","50","141","2","142","0","22","6","0"
"134208","1","0","24.571428571429","0","0","29","0","2","7","15","14","0","46","0","10","10","1"
"130891","3","16.571428571429","26.571428571429","1","0","258","0","5","11","87","147","16","530","0","42","9","1"
"171928","2","13.571428571429","21.428571428571","0","0","75","0","0","0","6","0","0","185","49","7","9","1"
"172971","26","28","29.285714285714","0","1","1047","0","142","161","555","21","7","2220","0","559","10","0"
"167935","10","19.142857142857","30.142857142857","0","1","617","0","87","38","218","377","8","1172","0","107","9","1"
